"","score","text","review"
"582",-2,"RT @mshiteshmohan: #<U+0926><U+0926><U+094D><U+0926><U+093E><U+091C><U+0940><U+0915><U+0939><U+093F><U+0928> :
Is this not a notorious display of half truth to malign BJP? Law firm was retained 4 representing #proper…","negative"
"583",-3,"RT @vinaydokania: Its shocking how Even after such a brutal attack by @OfficeOfRG , @arunjaitley has maintained silence in the #PNBScam . C…","negative"
"584",-2,"RT @SreeIyer1: Was the #PNBScam a premeditated, loot of public money? Naagesh Padmanabhan dissects the whole saga in this clinical analysis…","negative"
"585",0,"RT @SharmaKhemchand: Parliamentary Affairs Minister @AnanthKumar_BJP ji says government is willing to discuss every issue in #Parliament in…","neutral"
"586",0,"RT @BrijMohanBhama: With #FM’s lawyer daughter’s involvement with #PNBScam tainted #Nirav mModi &amp; her protection from investigation, can #B…","neutral"
"587",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"588",1,"RT @vijayrpandey: It's now revealed that our FM's silence on the #PNBScam was to protect his lawyer daughter, who was paid a large retainer…","positive"
"589",-3,"RT @vinaydokania: Its shocking how Even after such a brutal attack by @OfficeOfRG , @arunjaitley has maintained silence in the #PNBScam . C…","negative"
"590",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"591",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"592",0,"RT @dhruv_rathee: Learn the truth behind #PNBScam and #NiravModi and see who is responsible for it!

Watch Video: https://t.co/6BrUsmt6sK…","neutral"
"593",0,"RT @dhruv_rathee: Learn the truth behind #PNBScam and #NiravModi and see who is responsible for it!

Watch Video: https://t.co/6BrUsmt6sK…","neutral"
"594",0,"@Swamy39 What about #PNBscam https://t.co/b3FLvAuu1l","neutral"
"595",1,"RT @GuruGhantal00: @SirJadeja When the #PNBScam was at it's peak, PNB received ‘Vigilance Excellence Award’ in March 2017 from CVC....!!! F…","positive"
"596",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"597",1,"RT @anshu142: Probably the right time to watch how BCCI bank did it . #PNBScam
https://t.co/pItWidej5P","positive"
"598",-4,"Prophecy 13 Mar 2018
Market Fall out, But Many Share buyer loss due to Ignore by market &amp; officials, #SEBI #sensex… https://t.co/1TsDUmeXDg","negative"
"599",-3,"RT @vinaydokania: Its shocking how Even after such a brutal attack by @OfficeOfRG , @arunjaitley has maintained silence in the #PNBScam . C…","negative"
"600",-3,"RT @vinaydokania: Its shocking how Even after such a brutal attack by @OfficeOfRG , @arunjaitley has maintained silence in the #PNBScam . C…","negative"
"601",1,"RT @vijayrpandey: It's now revealed that our FM's silence on the #PNBScam was to protect his lawyer daughter, who was paid a large retainer…","positive"
"602",0,"RT @ANI: Ravi Shankar Gupta, CFO of Nirav Modi owned Fire Star Group being questioned by the CBI, in Mumbai, in connection with #PNBScam ca…","neutral"
"603",-2,"RT @mshiteshmohan: #<U+0926><U+0926><U+094D><U+0926><U+093E><U+091C><U+0940><U+0915><U+0939><U+093F><U+0928> :
Is this not a notorious display of half truth to malign BJP? Law firm was retained 4 representing #proper…","negative"
"604",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"605",0,"RT @apnnewsindia: Parliamentary Affairs Minister @AnanthKumar_BJP says government is willing to discuss every issue in #Parliament includin…","neutral"
"606",-3,"RT @vinaydokania: Its shocking how Even after such a brutal attack by @OfficeOfRG , @arunjaitley has maintained silence in the #PNBScam . C…","negative"
"607",-3,"RT @vinaydokania: Its shocking how Even after such a brutal attack by @OfficeOfRG , @arunjaitley has maintained silence in the #PNBScam . C…","negative"
"608",-3,"Its shocking how Even after such a brutal attack by @OfficeOfRG , @arunjaitley has maintained silence in the… https://t.co/oMSUMCFbfL","negative"
"609",1,"RT @apnnewsindia: #PNBScam case: #CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Dia…","positive"
"610",0,"RT @apnnewsindia: Ravi Shankar Gupta, CFO of #NiravModi owned Fire Star Group being questioned by CBI, in Mumbai, in connection with #PNBSc…","neutral"
"611",-2,"RT @mshiteshmohan: #<U+0926><U+0926><U+094D><U+0926><U+093E><U+091C><U+0940><U+0915><U+0939><U+093F><U+0928> :
Is this not a notorious display of half truth to malign BJP? Law firm was retained 4 representing #proper…","negative"
"612",0,"RT @SharmaKhemchand: Parliamentary Affairs Minister @AnanthKumar_BJP ji says government is willing to discuss every issue in #Parliament in…","neutral"
"613",2,"RT @SirJadeja: ED Attaches Diamond Jewellery, Gold, Other Assets Worth Rs 6400 Crore Linked To Nirav Modi. 56.14% Recovered In A Day. <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>…","positive"
"614",1,"RT @apnnewsindia: #PNBScam case: #CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Dia…","positive"
"615",1,"RT @apnnewsindia: #PNBScam case: #CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Dia…","positive"
"616",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"617",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"618",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"619",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"620",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"621",-2,"RT @MUSTAFA_LUSTRE: @thewire_in Ths is nothing new with #bjp @BJP4India in ther Dictionary #intimidation #threats #vigilantism #VyapamScam…","negative"
"622",0,"RT @The_Nishit: @thewire_in Self goal by dumbo Jaitley !! #PNBscam","neutral"
"623",0,"RT @dhruv_rathee: Learn the truth behind #PNBScam and #NiravModi and see who is responsible for it!

Watch Video: https://t.co/6BrUsmt6sK…","neutral"
"624",0,"RT @The_Nishit: @arjundsage @SafwanINC @Mayavi101 @thewire_in Still then the Firm not raided by any of the investigative agencies ! On the…","neutral"
"625",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"626",0,"RT @The_Nishit: @arjundsage @SafwanINC @Mayavi101 @thewire_in Series of event:
Jan 2017: Fraudent LoUs issued by PNB
Dec 2017: Jaitley's fi…","neutral"
"627",0,"RT @ANI: Ravi Shankar Gupta, CFO of Nirav Modi owned Fire Star Group being questioned by the CBI, in Mumbai, in connection with #PNBScam ca…","neutral"
"628",1,"RT @tv9gujarati: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamo…","positive"
"629",0,"RT @indcheated2014: #ThursdayMotivation
#PNBFraudCase

Sequence of #PNBScam 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 23rd Jan- Nirav Modi with Jaitley in Davos

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 31st Jan- Jai…","neutral"
"630",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"631",1,"RT @Deepak_HasijaG: The incidents like #PNBScam can be stopped from occuring by spreading  #<U+0917><U+0941><U+0930><U+0942>_<U+0915><U+093E>_<U+091C><U+094D><U+091E><U+093E><U+0928> among people.

For more informati…","positive"
"632",1,"RT @apnnewsindia: #PNBScam case: #CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Dia…","positive"
"633",1,"RT @tv9gujarati: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamo…","positive"
"634",1,"RT @tv9gujarati: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamo…","positive"
"635",1,"#PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery an… https://t.co/IhuSz4OMEX","positive"
"636",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"637",0,"RT @indcheated2014: #ThursdayMotivation
#PNBFraudCase

Sequence of #PNBScam 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 23rd Jan- Nirav Modi with Jaitley in Davos

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 31st Jan- Jai…","neutral"
"638",0,"RT @dhruv_rathee: Learn the truth behind #PNBScam and #NiravModi and see who is responsible for it!

Watch Video: https://t.co/6BrUsmt6sK…","neutral"
"639",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"640",-2,"RT @mshiteshmohan: #<U+0926><U+0926><U+094D><U+0926><U+093E><U+091C><U+0940><U+0915><U+0939><U+093F><U+0928> :
Is this not a notorious display of half truth to malign BJP? Law firm was retained 4 representing #proper…","negative"
"641",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"642",-2,"RT @mshiteshmohan: #<U+0926><U+0926><U+094D><U+0926><U+093E><U+091C><U+0940><U+0915><U+0939><U+093F><U+0928> :
Is this not a notorious display of half truth to malign BJP? Law firm was retained 4 representing #proper…","negative"
"643",0,"RT @indcheated2014: #ThursdayMotivation
#PNBFraudCase

Sequence of #PNBScam 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 23rd Jan- Nirav Modi with Jaitley in Davos

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 31st Jan- Jai…","neutral"
"644",-2,"RT @mshiteshmohan: #<U+0926><U+0926><U+094D><U+0926><U+093E><U+091C><U+0940><U+0915><U+0939><U+093F><U+0928> :
Is this not a notorious display of half truth to malign BJP? Law firm was retained 4 representing #proper…","negative"
"645",0,"@ArvindKejriwal <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> wat happens now @arunjaitley #PNB  #PNBScam #PNBScam #PNBFRAUD","neutral"
"646",1,"RT @VijayIndrSingla: The Finance Minister's pronounced hush over #PNBScam appears to make reasonable sense in hindsight, as an extension of…","positive"
"647",0,"Never forget b4 2019 elections ..1.. #PNBScam 2..#narayanrane being proposed as bjp nominee by @AmitShah &amp;… https://t.co/ipdP8aIA0t","neutral"
"648",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"649",-2,"RT @AshaKumariINC: Clearly the unusual haste to return the retainer amount implies, that FM Sh @arunjaitley's conspicuous silence over the…","negative"
"650",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"651",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"652",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"653",0,"@OfficeOfRG @BJP4India @INCIndia  Both of these politician  @narendramodi &amp; @arunjaitley  is totally responsible fo… https://t.co/lfMXu26bem","neutral"
"654",0,"RT @apnnewsindia: Parliamentary Affairs Minister @AnanthKumar_BJP says government is willing to discuss every issue in #Parliament includin…","neutral"
"655",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"656",0,"RT @apnnewsindia: Ravi Shankar Gupta, CFO of #NiravModi owned Fire Star Group being questioned by CBI, in Mumbai, in connection with #PNBSc…","neutral"
"657",-2,"RT @AshaKumariINC: Clearly the unusual haste to return the retainer amount implies, that FM Sh @arunjaitley's conspicuous silence over the…","negative"
"658",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"659",0,"RT @indcheated2014: #ThursdayMotivation
#PNBFraudCase

Sequence of #PNBScam 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 23rd Jan- Nirav Modi with Jaitley in Davos

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 31st Jan- Jai…","neutral"
"660",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"661",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"662",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"663",-2,"RT @mshiteshmohan: #<U+0926><U+0926><U+094D><U+0926><U+093E><U+091C><U+0940><U+0915><U+0939><U+093F><U+0928> :
Is this not a notorious display of half truth to malign BJP? Law firm was retained 4 representing #proper…","negative"
"664",0,"RT @indcheated2014: #ThursdayMotivation
#PNBFraudCase

Sequence of #PNBScam 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 23rd Jan- Nirav Modi with Jaitley in Davos

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 31st Jan- Jai…","neutral"
"665",0,"RT @indcheated2014: #ThursdayMotivation
#PNBFraudCase

Sequence of #PNBScam 

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 23rd Jan- Nirav Modi with Jaitley in Davos

<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> 31st Jan- Jai…","neutral"
"666",0,"@unicornwingss @swamv39 Rates were less till 2017 end. After #PNBScam they increased the payments. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B9><ed><U+00A0><U+00BD><ed><U+00B4><U+0094><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BD><ed><U+00BA><U+00A9>","neutral"
"667",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"668",0,"RT @The_Nishit: @arjundsage @SafwanINC @Mayavi101 @thewire_in Still then the Firm not raided by any of the investigative agencies ! On the…","neutral"
"669",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"670",0,"RT @The_Nishit: @arjundsage @SafwanINC @Mayavi101 @thewire_in Series of event:
Jan 2017: Fraudent LoUs issued by PNB
Dec 2017: Jaitley's fi…","neutral"
"671",1,"RT @BJPInNews: Now, Passports must for loans above Rs 50 cr :: By tightening approval regime, Modi Govt hopes to curb &amp; prevent a repeat of…","positive"
"672",1,"RT @BJPInNews: Now, Passports must for loans above Rs 50 cr :: By tightening approval regime, Modi Govt hopes to curb &amp; prevent a repeat of…","positive"
"673",0,"RT @MasculistA: @IPS_Association @HMOIndia @KirenRijiju @BlrCityPolice @hydcitypolice @PoliceRajasthan @chetan_bhagat @akshaykumar @Uppolic…","neutral"
"674",0,"RT @NewsX: #PNBScam: Check out the full transcript of NewsX’s exclusive conversation with #NiravModi’s CA Ramesh Assar
@Indiapnb @arunjaitl…","neutral"
"675",1,"RT @Monkfights: #PNBScam
#NiravModiLoot
#NiravModi

Dear #Feminists 

Sign d Love contract each time U..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

#MaritalRape

#Rape

#Molestati…","positive"
"676",1,"RT @apnnewsindia: #PNBScam case: #CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Dia…","positive"
"677",0,"RT @NewsX: #PNBScam: Check out the full transcript of NewsX’s exclusive conversation with #NiravModi’s CA Ramesh Assar
@Indiapnb @arunjaitl…","neutral"
"678",-2,"RT @AshaKumariINC: Clearly the unusual haste to return the retainer amount implies, that FM Sh @arunjaitley's conspicuous silence over the…","negative"
"679",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"680",2,"RT @KumarHkdhariwal: PF interest rate cut by centre govt from 8.65% to 8.55% to recover #PNBScam money. 
What a master stroke !!  # Sabka s…","positive"
"681",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"682",-3,"RT @JaiveerShergill: #BJP leader kills 9 infants and flees to Nepal; Mehul Bhai &amp; Nirav Modi loot 11000 Crore and flee-Is this a Government…","negative"
"683",-1,"RT @NewsX: P Chidambaram on bank fraud case: It’s all happening in one sector-jewelry; key players from Gujarat
#Chidambaram #Gujarat #Nira…","negative"
"684",1,"RT @priyankaachopr: #PNBScam case: CBI arrested Hasmukh Shah,  an ex Director&amp; authorized signatory of M/s Forever Precious  Jewellery and…","positive"
"685",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"686",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"687",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"688",0,"RT @Follow1God: #PNBScam
There are only one lord
LORD KABIR
He is immortal, eternal
Watch Sadhna tv Evening 7:40PM
#PNBFraud 
Lord has come…","neutral"
"689",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"690",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"691",1,"RT @priyankaachopr: #PNBScam case: CBI arrested Hasmukh Shah,  an ex Director&amp; authorized signatory of M/s Forever Precious  Jewellery and…","positive"
"692",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"693",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"694",-3,"RT @JaiveerShergill: #BJP leader kills 9 infants and flees to Nepal; Mehul Bhai &amp; Nirav Modi loot 11000 Crore and flee-Is this a Government…","negative"
"695",0,"Resiliant #India rises up to challenge .. #PNBScam 

4 lakh new borrowers go to formal lenders post demonetisation… https://t.co/1bgkuyMh3Q","neutral"
"696",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"697",0,":There is a media speculation that Arun Jaitley`s daughter is involved in #PNBScam what do u say Dr @Swamy39 ?","neutral"
"698",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"699",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"700",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"701",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"702",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"703",1,"Great #IndianDiamondTheft also known as #PNBScam extends to #ForeverMark ..
Small Fry ""Hasmukh Shah"" arrested .. 
T… https://t.co/y3MZXoBXj8","positive"
"704",1,"RT @kushkatakia: Once when legendary investor Radhakishan Damani was asked, why are you buying HDFC bank and not SBI, he replied ""Dharavi D…","positive"
"705",1,"RT @priyankaachopr: #PNBScam case: CBI arrested Hasmukh Shah,  an ex Director&amp; authorized signatory of M/s Forever Precious  Jewellery and…","positive"
"706",-1,"How the farmers are being denied of their rights and robbed off by white collared people was shown in our short fil… https://t.co/ryh48LrpAS","negative"
"707",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"708",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"709",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"710",1,"#PNBScam case: #CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery a… https://t.co/uK3eeYWCAX","positive"
"711",0,"RT @apnnewsindia: Ravi Shankar Gupta, CFO of #NiravModi owned Fire Star Group being questioned by CBI, in Mumbai, in connection with #PNBSc…","neutral"
"712",-2,"RT @mshiteshmohan: #<U+0926><U+0926><U+094D><U+0926><U+093E><U+091C><U+0940><U+0915><U+0939><U+093F><U+0928> :
Is this not a notorious display of half truth to malign BJP? Law firm was retained 4 representing #proper…","negative"
"713",1,"#PNBScam case: CBI arrested Hasmukh Shah,  an ex Director&amp; authorized signatory of M/s Forever Precious  Jewellery… https://t.co/CMZ7QUkXvE","positive"
"714",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"715",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"716",0,"RT @Mayavi101: Who deserves loan waiver? Please Vote &amp; RT 

 #KisanLongMarch
#FarmersMarch 
#FarmerProtest
#PNBScam 
#PNBFraudCase 
#SSCExa…","neutral"
"717",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"718",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"719",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"720",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"721",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"722",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"723",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"724",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"725",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"726",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"727",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"728",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"729",2,"RT @NH_India: #Congress President Rahul Gandhi alleged that Finance Minister Arun Jaitley was silent on the #PNBFraud case to ""protect his…","positive"
"730",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"731",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"732",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"733",0,"RT @dhruv_rathee: Learn the truth behind #PNBScam and #NiravModi and see who is responsible for it!

Watch Video: https://t.co/6BrUsmt6sK…","neutral"
"734",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"735",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"736",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"737",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"738",1,"RT @ANI: #PNBScam case: CBI arrested Hasmukh Shah, an ex Director&amp; authorized signatory of M/s Forever Precious Jewellery and Diamonds Ltd…","positive"
"739",-3,"RT @geetv79: Have Any of These Big-Time Fraudsters 
Been Arrested Yet<U+2753>

Why Has Chowkidaar Failed to Arrest &amp; Prosecute FatCats Scamming Ba…","negative"
"740",0,"RT @SharmaKhemchand: Parliamentary Affairs Minister @AnanthKumar_BJP ji says government is willing to discuss every issue in #Parliament in…","neutral"
